fecha,ipc_var_mensual,expectativas_infla,inflacion_t-1,inflacion_t-2,tasa_i_promedio,BM_varm,BM_varm_lag_1,BM_varm_lag_2,M2_varm,M2_varm_lag_1,M2_varm_lag_2,M2_varm_lag_3,M2_varm_lag_4,emae_varm_b2004,RIPTE_varm,RIPTE_varm_lag_1,brecha,Varm_ccl_unificado,Varm_ccl_implicito,tcr_multilateral_varm,tcr_bra_varm,tcr_dolar_varm,ipc_usa_varm,soja_var_mensual,aceite_var_mensual,trigo_var_mensual,petroleo_var_mensual,maiz_var_mensual,volatilidad_6m,cv_6m,año_mandato,es_año_electoral,trimestre
2016-08-01,0.4993606420036199,2.0,2.3998193927079603,2.90035194498974,22.989545454545453,2.813364996294232,4.736617815031274,9.559043036955272,-0.31894966500759,6.57028917514366,2.70137734296092,0.70546096913226,-0.09741556537754,0.8381529250606423,1.2025211128455116,3.889302571403075,7.878689520083319,-0.0661813368630026,-0.2668655076331183,0.0,1.1,-1.4,0.1849221785831689,-0.05144757,0.062512565,-0.043454365,-0.003217452,-0.071730404,2.0184436840188065,0.6307729057730936,1,False,3
2016-09-01,0.80071076791452,1.5,0.4993606420036199,2.3998193927079603,21.181818181818183,0.4303179203507312,2.813364996294232,4.736617815031274,1.44866342885325,-0.31894966500759,6.57028917514366,2.70137734296092,0.70546096913226,-0.4353049657192964,2.339986199561017,1.2025211128455116,6.347402661628872,1.920529801324511,0.246329621076291,0.5,0.0,1.3,0.2623209794425207,-0.038924762,0.015277882,-0.036365583,0.010016613,-0.011340452,2.2435613093869606,0.8012317348588436,1,False,3
2016-10-01,2.89992274127028,1.9,0.80071076791452,0.4993606420036199,20.3825,-1.237228175286198,0.4303179203507312,2.813364996294232,2.51553083492674,1.44866342885325,-0.31894966500759,6.57028917514366,2.70137734296092,0.122657109322799,2.048310701728062,2.339986199561017,5.906830779005045,-0.6497725795971521,0.1150102910873362,-1.3,0.8999999999999999,-1.0,0.2342687497926876,0.00698106,0.047942817,-0.005600511,0.101980615,0.027644534,1.2290366518552485,0.567259873655908,1,False,4
2016-11-01,1.90030032570533,1.6,2.89992274127028,0.80071076791452,19.55,6.300716840030329,-1.237228175286198,0.4303179203507312,3.1475034659678296,2.51553083492674,1.44866342885325,-0.31894966500759,6.57028917514366,0.4431859825560824,1.760750759369567,2.048310701728062,13.152604888582587,3.2701111837802443,7.960033398786681,-3.2,-5.1,-0.6,0.1178947716771183,0.027864911,0.020018854,-7.10065e-05,-0.08710412,-0.008426483,1.041210488677524,0.5479831292568129,1,False,4
2016-12-01,1.59919469494922,1.6,1.90030032570533,2.89992274127028,18.4725,14.647217970416747,6.300716840030329,-1.237228175286198,9.81953216603956,3.1475034659678296,2.51553083492674,1.44866342885325,-0.31894966500759,0.9091792266934018,1.3097712588718835,1.760750759369567,6.5159647957181575,0.5066497783407176,-2.860242473860264,1.0,1.6,2.0,0.2524522158776188,0.018773601,0.036044362,0.002419652,0.144747891,0.009241366,0.91960968830816,0.5463401870120308,1,False,4
2017-01-01,1.58589999999998,1.8,1.59919469494922,1.90030032570533,18.09318181818182,0.7576089496436511,14.647217970416747,6.300716840030329,2.91265913156797,9.81953216603956,3.1475034659678296,2.51553083492674,1.44866342885325,0.1965535665012563,1.7306311122109452,1.3097712588718835,6.3591410117027705,0.882167611846274,0.3379482842538639,0.8,4.3,-0.7000000000000001,0.4043076694815628,0.011461041,-0.035456788,0.116400798,0.009780293,0.047680128,0.8501708637804678,0.5493604078708059,2,False,1
2017-02-01,2.06721602112105,1.7,1.58589999999998,1.59919469494922,17.985555555555557,-1.5880148184116538,0.7576089496436511,14.647217970416747,-0.93367241842717,2.91265913156797,9.81953216603956,3.1475034659678296,2.51553083492674,-0.4465897678732511,2.06582887570963,1.7306311122109452,8.64831650525302,-2.435977514053733,0.1728536431345517,-2.0,-0.6,-3.5000000000000004,0.1592657357009752,0.003379028,-0.037517964,0.074487961,0.016897852,0.018438786,0.6892840701638088,0.38105696426207347,2,False,1
2017-03-01,2.37418974036005,1.8,2.06721602112105,1.58589999999998,17.879545454545454,-7.363067081358277,-1.5880148184116538,0.7576089496436511,-0.14668330932523,-0.93367241842717,2.91265913156797,9.81953216603956,3.1475034659678296,0.7837957803506379,3.735273841725317,2.06582887570963,6.527639951825602,-0.8322663252240625,-2.4207923814566934,-2.4,-3.0,-2.5,-0.0467201626189517,-0.038799239,-0.026273563,-0.006310624,-0.076463172,-0.024443757,0.503212041903111,0.2429660759517039,2,False,1
2017-04-01,2.65583018363109,1.9,2.37418974036005,2.06721602112105,17.486666666666665,5.453181972356491,-7.363067081358277,-1.5880148184116538,0.52346085002152,-0.14668330932523,-0.93367241842717,2.91265913156797,9.81953216603956,-0.1585126831944228,1.638062092447634,3.735273841725317,7.516710006827422,-0.064557779212393,-0.1359937626933649,-3.3000000000000003,-3.8,-3.5000000000000004,0.1234152821740774,-0.049806042,-0.038844992,-0.05479633,0.036686484,-0.015339544,0.4268849730429757,0.21024275014610172,2,False,2
2017-05-01,1.43475024938812,1.6,2.65583018363109,2.37418974036005,17.777619047619048,-4.87781281803219,5.453181972356491,-7.363067081358277,1.04895295918228,0.52346085002152,-0.14668330932523,-0.93367241842717,2.91265913156797,0.6113651414945132,1.6752367383897848,1.638062092447634,9.653688186940007,4.780361757105922,4.233091848983506,0.6,-1.3,0.4,-0.0773977960056293,0.006665521,0.026986906,0.058035998,-0.051089123,0.013158053,0.49253215752588986,0.2522123874570418,2,False,2
